,x,y,angle,dist,drift
554,549,294,110.55604522,8.54400374532,5.0
555,551,298,63.4349488229,4.472135955,14.4222051019
556,549,301,123.690067526,3.60555127546,7.81024967591
557,543,299,-161.565051177,6.32455532034,8.24621125124
558,548,297,-21.8014094864,5.38516480713,17.1172427686
559,542,301,146.309932474,7.21110255093,17.88854382
560,539,303,146.309932474,3.60555127546,10.8166538264
561,537,307,116.565051177,4.472135955,4.0
562,536,302,-101.309932474,5.09901951359,13.3416640641
563,541,305,30.9637565321,5.83095189485,14.7648230602
564,535,302,-153.434948823,6.7082039325,18.3575597507
565,532,300,-146.309932474,3.60555127546,9.8488578018
566,537,304,38.6598082541,6.40312423743,13.6014705087
567,537,303,-90.0,1.0,13.4536240471
568,538,304,45.0,1.41421356237,3.16227766017
569,549,312,36.0273733851,13.6014705087,10.8166538264
570,545,311,-165.963756532,4.12310562562,31.064449134
571,544,310,-135.0,1.41421356237,7.07106781187
572,549,313,30.9637565321,5.83095189485,8.60232526704
573,542,310,-156.801409486,7.61577310586,19.2353840617
574,542,310,0.0,0.0,15.2315462117
575,540,306,-116.565051177,4.472135955,4.472135955
576,542,309,56.309932474,3.60555127546,12.5299640861
577,541,310,135.0,1.41421356237,7.07106781187
578,546,309,-11.309932474,5.09901951359,7.61577310586
579,547,311,63.4349488229,2.2360679775,9.8488578018
580,540,311,180.0,7.0,9.8488578018
581,540,311,0.0,0.0,14.0
582,548,312,7.1250163489,8.0622577483,8.0622577483
583,549,309,-71.5650511771,3.16227766017,15.8113883008
584,543,305,-146.309932474,7.21110255093,8.24621125124
585,550,308,23.1985905136,7.61577310586,21.9544984001
586,537,300,-148.392497754,15.2643375225,30.4138126515
587,535,296,-116.565051177,4.472135955,26.83281573
588,538,302,63.4349488229,6.7082039325,15.6524758425
589,540,300,-45.0,2.82842712475,14.5602197786
590,544,303,36.8698976458,5.0,7.0
591,542,304,153.434948823,2.2360679775,11.1803398875
592,543,303,-45.0,1.41421356237,5.83095189485
593,545,306,56.309932474,3.60555127546,5.0
594,548,306,0.0,3.0,6.0827625303
595,543,305,-168.690067526,5.09901951359,11.0453610172
596,544,304,-45.0,1.41421356237,11.0453610172
597,546,305,26.5650511771,2.2360679775,3.0
598,546,306,90.0,1.0,4.12310562562
599,545,306,180.0,1.0,2.2360679775
600,545,307,90.0,1.0,2.2360679775
601,542,304,-135.0,4.24264068712,5.83095189485
602,539,302,-146.309932474,3.60555127546,5.0
603,538,303,135.0,1.41421356237,7.07106781187
604,538,303,0.0,0.0,2.82842712475
605,542,301,-26.5650511771,4.472135955,4.472135955
606,541,303,116.565051177,2.2360679775,10.8166538264
607,551,312,41.9872124958,13.4536240471,13.0
608,550,312,180.0,1.0,27.6586333719
609,535,303,-149.036243468,17.4928556845,15.8113883008
610,537,306,56.309932474,3.60555127546,38.275318418
611,537,302,-90.0,4.0,10.7703296143
612,535,302,180.0,2.0,8.24621125124
613,534,301,-135.0,1.41421356237,3.16227766017
614,540,301,0.0,6.0,8.24621125124
615,540,304,90.0,3.0,12.3693168769
616,536,306,153.434948823,4.472135955,5.65685424949
617,538,306,0.0,2.0,10.7703296143
618,541,308,33.690067526,3.60555127546,2.2360679775
619,538,306,-146.309932474,3.60555127546,10.8166538264
620,553,312,21.8014094864,16.1554944214,23.2594066992
621,548,310,-158.198590514,5.38516480713,37.6961536499
622,541,306,-150.255118703,8.0622577483,3.0
623,540,304,-116.565051177,2.2360679775,14.3178210633
624,540,304,0.0,0.0,4.472135955
625,547,306,15.9453959009,7.28010988928,7.28010988928
626,547,304,-90.0,2.0,15.2315462117
627,546,305,135.0,1.41421356237,5.09901951359
628,546,306,90.0,1.0,2.2360679775
629,543,301,-120.963756532,5.83095189485,7.61577310586
630,548,295,-50.1944289077,7.81024967591,11.7046999107
631,544,298,143.130102354,5.0,20.5182845287
632,547,295,-45.0,4.24264068712,14.2126704036
633,541,300,140.194428908,7.81024967591,16.2788205961
634,544,299,-18.4349488229,3.16227766017,18.6010752377
635,541,300,161.565051177,3.16227766017,9.48683298051
636,539,299,-153.434948823,2.2360679775,5.0
637,541,305,71.5650511771,6.32455532034,10.0
638,547,306,9.46232220803,6.0827625303,11.1803398875
639,548,307,45.0,1.41421356237,11.0453610172
640,542,309,161.565051177,6.32455532034,8.0
641,544,308,-26.5650511771,2.2360679775,14.8660687473
642,543,307,-135.0,1.41421356237,5.09901951359
643,545,306,-26.5650511771,2.2360679775,4.12310562562
644,544,306,180.0,1.0,5.38516480713
645,544,304,-90.0,2.0,2.82842712475
646,545,305,45.0,1.41421356237,5.09901951359
647,544,304,-135.0,1.41421356237,4.24264068712
648,544,303,-90.0,1.0,2.2360679775
649,549,307,38.6598082541,6.40312423743,7.81024967591
650,549,305,-90.0,2.0,14.1421356237
651,550,304,-45.0,1.41421356237,3.16227766017
652,551,303,-45.0,1.41421356237,1.41421356237
653,554,304,18.4349488229,3.16227766017,3.16227766017
654,555,304,0.0,1.0,5.38516480713
655,554,307,108.434948823,3.16227766017,4.24264068712
656,556,309,45.0,2.82842712475,5.65685424949
657,548,314,147.994616792,9.43398113206,12.0415945788
658,545,316,146.309932474,3.60555127546,15.2643375225
659,541,318,153.434948823,4.472135955,2.82842712475
660,534,315,-156.801409486,7.61577310586,7.07106781187
661,530,312,-143.130102354,5.0,10.4403065089
662,528,309,-123.690067526,3.60555127546,6.7082039325
663,526,307,-135.0,2.82842712475,4.472135955
664,520,303,-146.309932474,7.21110255093,2.0
665,515,299,-141.340191746,6.40312423743,8.0622577483
666,511,292,-119.744881297,8.0622577483,6.0827625303
667,507,288,-135.0,5.65685424949,10.7703296143
668,504,284,-126.869897646,5.0,6.40312423743
669,499,281,-149.036243468,5.83095189485,5.09901951359
670,495,275,-123.690067526,7.21110255093,6.0
671,492,271,-126.869897646,5.0,9.43398113206
672,489,263,-110.55604522,8.54400374532,3.0
673,482,247,-113.629377731,17.4642491966,1.0
674,478,241,-123.690067526,7.21110255093,27.8567765544
675,477,236,-101.309932474,5.09901951359,9.89949493661
676,476,232,-104.036243468,4.12310562562,6.0827625303
677,473,223,-108.434948823,9.48683298051,1.41421356237
678,470,216,-113.198590514,7.61577310586,11.401754251
679,466,206,-111.801409486,10.7703296143,4.472135955
680,464,203,-123.690067526,3.60555127546,18.0277563773
681,464,200,-90.0,3.0,5.0
682,460,192,-116.565051177,8.94427191,4.472135955
683,458,185,-105.945395901,7.28010988928,10.8166538264
684,456,182,-123.690067526,3.60555127546,11.1803398875
685,452,174,-116.565051177,8.94427191,2.0
686,447,165,-119.054604099,10.295630141,7.61577310586
687,445,160,-111.801409486,5.38516480713,15.2643375225
688,443,155,-111.801409486,5.38516480713,5.38516480713
689,439,149,-123.690067526,7.21110255093,4.0
690,433,142,-130.601294645,9.21954445729,5.38516480713
691,432,136,-99.462322208,6.0827625303,13.6014705087
692,427,130,-129.805571092,7.81024967591,6.7082039325
693,419,123,-138.814074834,10.6301458127,5.38516480713
694,419,120,-90.0,3.0,19.4164878389
695,418,116,-104.036243468,4.12310562562,2.2360679775
696,410,107,-131.633539337,12.0415945788,6.0827625303
697,403,107,180.0,7.0,20.1246117975
698,400,104,-135.0,4.24264068712,11.401754251
699,395,103,-168.690067526,5.09901951359,5.09901951359
700,392,96,-113.198590514,7.61577310586,8.60232526704
701,388,93,-143.130102354,5.0,11.1803398875
702,380,88,-147.994616792,9.43398113206,1.0
703,375,86,-158.198590514,5.38516480713,13.6014705087
704,371,82,-135.0,5.65685424949,6.0
705,365,78,-146.309932474,7.21110255093,4.472135955
706,359,73,-140.194428908,7.81024967591,6.7082039325
707,356,71,-146.309932474,3.60555127546,12.0415945788
708,349,67,-150.255118703,8.0622577483,1.0
709,345,63,-135.0,5.65685424949,10.7703296143
710,342,60,-135.0,4.24264068712,7.07106781187
711,335,56,-150.255118703,8.0622577483,2.2360679775
712,333,52,-116.565051177,4.472135955,12.6491106407
713,329,50,-153.434948823,4.472135955,6.0
714,322,46,-150.255118703,8.0622577483,1.0
715,313,46,180.0,9.0,9.43398113206
716,307,42,-146.309932474,7.21110255093,12.6491106407
717,301,41,-170.537677792,6.0827625303,9.21954445729
718,303,36,-68.1985905136,5.38516480713,14.3178210633
719,289,40,164.054604099,14.5602197786,22.803508502
720,286,40,180.0,3.0,26.2488094968
721,281,40,180.0,5.0,1.0
722,267,44,164.054604099,14.5602197786,5.65685424949
723,262,44,180.0,5.0,24.3515913238
724,255,45,171.869897646,7.07106781187,3.16227766017
725,250,48,149.036243468,5.83095189485,9.05538513814
726,244,52,146.309932474,7.21110255093,4.472135955
727,238,55,153.434948823,6.7082039325,7.81024967591
728,233,58,149.036243468,5.83095189485,7.61577310586
729,228,62,141.340191746,6.40312423743,5.38516480713
730,222,67,140.194428908,7.81024967591,5.0
731,215,73,139.398705355,9.21954445729,6.40312423743
732,210,78,135.0,7.07106781187,11.401754251
733,204,83,140.194428908,7.81024967591,6.40312423743
734,200,88,128.659808254,6.40312423743,9.43398113206
735,196,93,128.659808254,6.40312423743,6.40312423743
736,191,98,135.0,7.07106781187,5.83095189485
737,184,104,139.398705355,9.21954445729,5.0
738,179,110,129.805571092,7.81024967591,10.8166538264
739,175,116,123.690067526,7.21110255093,8.48528137424
740,167,122,143.130102354,10.0,6.0
741,162,129,125.537677792,8.60232526704,12.0830459736
742,156,136,130.601294645,9.21954445729,8.0622577483
743,155,141,101.309932474,5.09901951359,14.2126704036
744,150,148,125.537677792,8.60232526704,4.24264068712
745,147,152,126.869897646,5.0,12.2065556157
746,144,158,116.565051177,6.7082039325,3.60555127546
747,140,167,113.962488975,9.8488578018,3.60555127546
748,139,172,101.309932474,5.09901951359,14.7648230602
749,137,180,104.036243468,8.24621125124,2.0
750,133,189,113.962488975,9.8488578018,7.0
751,132,194,101.309932474,5.09901951359,14.7648230602
752,132,202,90.0,8.0,2.82842712475
753,132,213,90.0,11.0,5.0
754,131,216,108.434948823,3.16227766017,19.0262975904
755,132,228,85.2363583093,12.0415945788,6.7082039325
756,133,235,81.8698976458,7.07106781187,17.0293863659
757,134,244,83.6598082541,9.05538513814,5.09901951359
758,136,253,77.4711922908,9.21954445729,9.0
759,136,261,90.0,8.0,10.7703296143
760,135,268,98.1301023542,7.07106781187,9.05538513814
761,137,274,71.5650511771,6.32455532034,8.94427191
762,141,277,36.8698976458,5.0,9.0
763,145,283,56.309932474,7.21110255093,4.0
764,149,288,51.3401917459,6.40312423743,8.0622577483
765,155,294,45.0,8.48528137424,4.472135955
766,160,301,54.462322208,8.60232526704,8.60232526704
767,164,306,51.3401917459,6.40312423743,10.8166538264
768,168,310,45.0,5.65685424949,7.21110255093
769,168,308,-90.0,2.0,12.8062484749
770,172,309,14.0362434679,4.12310562562,6.40312423743
771,174,309,0.0,2.0,6.32455532034
772,178,309,0.0,4.0,0.0
773,183,309,0.0,5.0,3.0
774,189,309,0.0,6.0,4.0
775,199,308,-5.7105931375,10.0498756211,2.2360679775
776,202,307,-18.4349488229,3.16227766017,17.0293863659
777,210,306,-7.1250163489,8.0622577483,2.2360679775
778,219,305,-6.34019174591,9.05538513814,7.07106781187
779,227,302,-20.5560452196,8.54400374532,10.0498756211
780,232,300,-21.8014094864,5.38516480713,11.7046999107
781,242,297,-16.699244234,10.4403065089,1.0
782,246,296,-14.0362434679,4.12310562562,16.7630546142
783,252,293,-26.5650511771,6.7082039325,2.2360679775
784,260,291,-14.0362434679,8.24621125124,5.65685424949
785,265,288,-30.9637565321,5.83095189485,11.0453610172
786,273,285,-20.5560452196,8.54400374532,3.60555127546
787,279,281,-33.690067526,7.21110255093,10.1980390272
788,287,277,-26.5650511771,8.94427191,5.65685424949
789,292,274,-30.9637565321,5.83095189485,12.0830459736
790,300,270,-26.5650511771,8.94427191,2.82842712475
791,305,268,-21.8014094864,5.38516480713,12.5299640861
792,314,263,-29.0546040991,10.295630141,1.41421356237
793,320,257,-45.0,8.48528137424,12.6491106407
794,329,254,-18.4349488229,9.48683298051,9.48683298051
795,338,255,6.34019174591,9.05538513814,11.401754251
796,345,255,0.0,7.0,11.1803398875
797,348,253,-33.690067526,3.60555127546,11.1803398875
798,357,251,-12.5288077092,9.21954445729,3.60555127546
799,368,250,-5.19442890773,11.0453610172,7.61577310586
800,375,250,0.0,7.0,15.1327459504
801,380,249,-11.309932474,5.09901951359,9.05538513814
802,385,249,0.0,5.0,5.38516480713
803,395,249,0.0,10.0,0.0
804,400,246,-30.9637565321,5.83095189485,15.2970585408
805,411,246,0.0,11.0,6.0827625303
806,419,244,-14.0362434679,8.24621125124,14.1421356237
807,424,245,11.309932474,5.09901951359,12.0830459736
808,429,244,-11.309932474,5.09901951359,5.83095189485
809,439,244,0.0,10.0,2.0
810,447,243,-7.1250163489,8.0622577483,12.0415945788
811,460,245,8.74616226256,13.152946438,5.0
812,465,245,0.0,5.0,21.3775583264
813,470,246,11.309932474,5.09901951359,5.09901951359
814,472,247,26.5650511771,2.2360679775,8.0622577483
815,479,245,-15.9453959009,7.28010988928,5.0
816,492,245,0.0,13.0,4.12310562562
817,503,244,-5.19442890773,11.0453610172,15.0332963784
818,508,244,0.0,5.0,17.1172427686
819,517,244,0.0,9.0,1.0
820,518,245,45.0,1.41421356237,17.0293863659
821,519,246,45.0,1.41421356237,1.41421356237
822,536,243,-10.0079798014,17.2626765016,15.8113883008
823,541,245,21.8014094864,5.38516480713,30.083217913
824,537,245,180.0,4.0,14.5602197786
825,537,243,-90.0,2.0,8.24621125124
826,540,246,45.0,4.24264068712,7.61577310586
827,532,247,172.874983651,8.0622577483,14.8660687473
828,532,249,90.0,2.0,16.0
829,528,254,128.659808254,6.40312423743,4.12310562562
830,531,261,66.8014094864,7.61577310586,11.401754251
831,527,269,116.565051177,8.94427191,11.6619037897
832,528,272,71.5650511771,3.16227766017,15.8113883008
833,525,278,116.565051177,6.7082039325,5.0
834,524,286,97.1250163489,8.0622577483,6.40312423743
835,523,289,108.434948823,3.16227766017,13.0384048104
836,521,294,111.801409486,5.38516480713,1.0
837,517,303,113.962488975,9.8488578018,1.0
838,516,306,108.434948823,3.16227766017,16.5529453572
839,517,304,-63.4349488229,2.2360679775,8.54400374532
840,518,303,-45.0,1.41421356237,3.16227766017
841,520,301,-45.0,2.82842712475,0.0
842,522,303,45.0,2.82842712475,6.32455532034
843,526,304,14.0362434679,4.12310562562,3.0
844,527,305,45.0,1.41421356237,7.07106781187
845,530,308,45.0,4.24264068712,1.41421356237
846,533,310,33.690067526,3.60555127546,5.0
847,534,311,45.0,1.41421356237,5.83095189485
848,538,309,-26.5650511771,4.472135955,4.472135955
849,542,311,26.5650511771,4.472135955,7.21110255093
850,538,316,128.659808254,6.40312423743,12.0415945788
851,538,315,-90.0,1.0,13.6014705087
852,538,316,90.0,1.0,3.0
853,550,314,-9.46232220803,12.1655250606,12.6491106407
854,552,312,-45.0,2.82842712475,22.0907220344
855,542,309,-163.300755766,10.4403065089,14.0356688476
856,548,308,-9.46232220803,6.0827625303,26.4764045897
857,538,304,-158.198590514,10.7703296143,22.0907220344
858,542,305,14.0362434679,4.12310562562,25.632011236
859,544,303,-45.0,2.82842712475,7.21110255093
860,548,306,36.8698976458,5.0,7.0
861,548,303,-90.0,3.0,12.0415945788
862,552,303,0.0,4.0,7.21110255093
863,553,305,63.4349488229,2.2360679775,7.28010988928
864,556,301,-53.1301023542,5.0,8.0622577483
865,561,306,45.0,7.07106781187,13.0384048104
866,558,306,180.0,3.0,16.4012194669
867,560,301,-68.1985905136,5.38516480713,9.43398113206
868,556,302,165.963756532,4.12310562562,13.6014705087
869,551,303,168.690067526,5.09901951359,3.16227766017
870,540,306,164.744881297,11.401754251,1.41421356237
871,539,305,-135.0,1.41421356237,22.1359436212
872,532,305,180.0,7.0,5.38516480713
873,527,306,168.690067526,5.09901951359,9.05538513814
874,520,305,-171.869897646,7.07106781187,4.24264068712
875,516,305,180.0,4.0,10.1980390272
876,509,301,-150.255118703,8.0622577483,4.12310562562
877,499,298,-163.300755766,10.4403065089,6.40312423743
878,492,295,-156.801409486,7.61577310586,13.3416640641
879,488,289,-123.690067526,7.21110255093,10.0
880,475,288,-175.601294645,13.0384048104,12.0830459736
881,471,287,-165.963756532,4.12310562562,22.0227155455
882,461,287,180.0,10.0,2.82842712475
883,460,283,-104.036243468,4.12310562562,19.4164878389
884,451,283,180.0,9.0,10.6301458127
885,445,283,180.0,6.0,12.0
886,432,287,162.897271031,13.6014705087,4.12310562562
887,425,288,171.869897646,7.07106781187,20.2484567313
888,420,288,180.0,5.0,9.21954445729
889,417,290,146.309932474,3.60555127546,7.28010988928
890,410,290,180.0,7.0,4.12310562562
891,404,294,146.309932474,7.21110255093,8.94427191
892,399,294,180.0,5.0,10.6301458127
893,392,297,156.801409486,7.61577310586,4.24264068712
894,389,295,-146.309932474,3.60555127546,13.6014705087
895,382,296,171.869897646,7.07106781187,5.09901951359
896,375,296,180.0,7.0,7.28010988928
897,365,294,-168.690067526,10.1980390272,4.472135955
898,362,293,-161.565051177,3.16227766017,17.2626765016
899,357,291,-158.198590514,5.38516480713,1.0
900,344,288,-167.005383208,13.3416640641,3.16227766017
901,340,287,-165.963756532,4.12310562562,22.5610283454
902,338,289,135.0,2.82842712475,7.21110255093
903,333,283,-129.805571092,7.81024967591,10.0498756211
904,321,277,-153.434948823,13.416407865,6.32455532034
905,320,276,-135.0,1.41421356237,25.495097568
906,317,274,-146.309932474,3.60555127546,1.0
907,313,269,-128.659808254,6.40312423743,2.2360679775
908,304,265,-156.037511025,9.8488578018,6.0827625303
909,298,261,-146.309932474,7.21110255093,12.6491106407
910,296,257,-116.565051177,4.472135955,10.7703296143
911,288,254,-159.44395478,8.54400374532,6.40312423743
912,283,249,-135.0,7.07106781187,11.0453610172
913,279,245,-135.0,5.65685424949,8.48528137424
914,271,240,-147.994616792,9.43398113206,3.0
915,268,235,-120.963756532,5.83095189485,13.9283882772
916,261,231,-150.255118703,8.0622577483,6.0827625303
917,256,226,-135.0,7.07106781187,9.48683298051
918,254,221,-111.801409486,5.38516480713,9.43398113206
919,249,215,-129.805571092,7.81024967591,4.12310562562
920,245,209,-123.690067526,7.21110255093,8.48528137424
921,239,205,-146.309932474,7.21110255093,8.24621125124
922,237,199,-108.434948823,6.32455532034,10.1980390272
923,230,192,-135.0,9.89949493661,5.83095189485
924,224,188,-146.309932474,7.21110255093,12.8062484749
925,219,180,-122.005383208,9.43398113206,7.0
926,217,177,-123.690067526,3.60555127546,15.2643375225
927,213,172,-128.659808254,6.40312423743,1.0
928,209,165,-119.744881297,8.0622577483,5.0
929,208,162,-108.434948823,3.16227766017,13.0384048104
930,204,156,-123.690067526,7.21110255093,2.0
931,203,152,-104.036243468,4.12310562562,10.6301458127
932,200,145,-113.198590514,7.61577310586,1.41421356237
933,195,138,-125.537677792,8.60232526704,7.07106781187
934,193,134,-116.565051177,4.472135955,12.8062484749
935,186,126,-131.185925166,10.6301458127,3.0
936,183,121,-120.963756532,5.83095189485,15.5563491861
937,184,118,-71.5650511771,3.16227766017,9.89949493661
938,177,110,-131.185925166,10.6301458127,9.21954445729
939,173,103,-119.744881297,8.0622577483,13.4536240471
940,171,98,-111.801409486,5.38516480713,10.8166538264
